order_id,order_datetime,customer_id,total_amount,num_items
45066360,2024-02-09T17:56:19.443123,10,69.09,3
45083276,2024-02-01T02:50:54.478666,27,22.08,2
45092321,2024-02-08T18:01:01.401652,13,16.33,2
45098165,2024-02-09T03:47:26.879979,25,6.33,1
45103110,2024-02-01T00:42:48.843931,13,55.12,2
45144954,2024-02-09T13:23:11.966804,6,85.18,5
45144960,2024-02-06T10:02:42.261807,4,4.50,1
45152955,2024-02-02T19:53:22.457769,1,60.82,2
45158567,2024-02-09T17:53:21.357939,28,43.70,1
45164749,2024-02-02T05:52:46.634884,4,43.50,2
45169358,2024-02-02T10:06:44.500173,21,18.32,2
45213498,2024-02-04T03:25:26.574240,27,21.58,2
45220815,2024-02-10T06:22:47.202850,19,56.39,4
45269180,2024-02-02T03:46:18.244171,23,54.37,3
45278240,2024-02-09T00:21:02.908108,3,22.11,3
45279483,2024-02-09T08:56:11.738117,23,12.36,1
45283601,2024-02-09T18:07:11.112721,22,58.50,3
45286395,2024-02-06T23:02:01.084559,4,37.10,1
45291398,2024-02-05T02:46:36.459144,15,84.29,5
45315562,2024-02-08T21:07:25.815629,18,45.19,3
45334647,2024-02-10T00:18:17.610750,15,72.46,5
45334668,2024-02-04T10:29:54.235394,21,51.46,5
45386031,2024-02-01T10:34:19.681721,26,67.52,5
45408330,2024-02-09T02:35:01.994228,18,90.62,3
45426325,2024-02-10T13:06:52.658709,30,61.65,3
45428346,2024-02-01T16:15:53.914432,16,24.99,3
45457993,2024-02-05T10:56:19.026812,17,28.29,1
45482558,2024-02-06T22:07:08.178648,21,4.53,1
45492266,2024-02-01T21:42:09.820728,19,30.97,2
45496070,2024-02-01T09:31:40.916142,16,6.51,1
45507449,2024-02-10T16:05:08.219128,27,54.96,3
45522546,2024-02-03T07:04:24.765414,29,19.68,1
45531447,2024-02-02T02:02:08.094528,21,58.72,4
45537102,2024-02-02T08:25:31.387811,13,39.18,3
45569212,2024-02-01T02:33:13.661019,27,78.18,5
45575362,2024-02-10T22:30:26.302209,14,7.96,1
45597055,2024-02-08T16:34:33.479650,3,66.63,2
45601166,2024-02-09T11:31:10.247488,9,22.89,5
45604840,2024-02-01T10:33:42.250807,26,39.65,2
45611835,2024-02-01T05:23:40.326784,25,72.05,3
45612236,2024-02-06T01:32:52.727837,12,114.41,5
45630373,2024-02-05T13:45:43.781003,13,57.40,4
45633225,2024-02-01T06:41:40.191258,30,35.69,3
45640056,2024-02-10T23:48:04.347617,25,54.03,3
45646747,2024-02-08T00:28:26.480541,20,1.54,1
45649796,2024-02-10T00:38:30.282744,7,65.21,3
45650705,2024-02-03T01:45:56.511195,8,27.48,1
45652132,2024-02-08T21:36:13.095568,7,95.49,5
45666274,2024-02-08T14:50:34.615232,1,73.13,5
45676249,2024-02-09T15:29:16.213492,26,18.24,2
45681200,2024-02-08T07:29:43.357527,26,43.16,2
45690614,2024-02-08T01:40:39.561336,28,17.46,2
45709735,2024-02-06T18:20:51.606872,14,4.09,1
45718694,2024-02-01T07:41:41.002740,2,90.23,4
45726748,2024-02-04T21:45:20.752926,3,121.65,5
45732419,2024-02-10T17:12:41.675051,26,5.65,1
45746583,2024-02-04T20:42:03.007652,26,55.27,3
45747997,2024-02-08T13:22:41.900774,18,38.34,2
45750614,2024-02-10T19:57:22.862529,7,57.64,5
45755143,2024-02-10T03:07:09.678318,11,25.79,3
45763654,2024-02-10T13:27:09.952196,21,71.33,4
45773276,2024-02-06T18:31:41.945030,2,55.67,4
45789084,2024-02-08T14:08:51.820759,29,45.24,3
45807757,2024-02-08T13:25:38.979623,21,40.78,3
45809352,2024-02-02T13:21:42.781443,5,7.92,1
45824268,2024-02-01T23:14:05.620217,25,3.08,1
45831122,2024-02-08T10:52:21.163738,23,1.53,1
45837005,2024-02-03T01:48:48.562314,11,17.97,2
45838340,2024-02-05T16:51:28.032298,8,25.30,3
45841416,2024-02-09T23:18:15.405233,26,83.79,5
45846560,2024-02-04T14:24:04.544529,12,61.70,3
45855705,2024-02-02T11:42:02.035321,27,81.95,3
45860586,2024-02-01T07:23:07.448023,28,76.10,4
45876377,2024-02-06T08:30:09.549125,30,85.73,3
45882089,2024-02-04T18:01:35.067415,20,35.21,2
45883869,2024-02-08T01:17:54.336967,24,17.34,1
45898587,2024-02-09T15:44:40.627098,8,22.60,1
45901453,2024-02-08T14:06:30.702606,25,90.55,5
45938429,2024-02-02T13:06:16.588384,5,22.57,2
45943555,2024-02-03T21:48:30.162743,18,39.56,3
45946608,2024-02-01T01:27:42.727179,12,30.01,2
45963205,2024-02-09T05:29:36.841570,14,2.76,2
45972440,2024-02-01T06:56:32.578274,17,51.63,4
45978278,2024-02-06T15:50:38.011105,6,57.56,5
45979044,2024-02-02T12:18:25.709129,29,82.84,5
45985195,2024-02-02T08:33:55.570710,24,78.20,4
45995533,2024-02-10T05:46:16.122010,26,70.33,4
45995693,2024-02-06T22:07:23.929105,5,69.13,5
46025065,2024-02-02T07:49:29.136045,30,38.37,5
46037964,2024-02-10T19:36:55.584550,3,6.56,1
46038280,2024-02-06T09:52:16.096886,28,88.55,3
46056560,2024-02-06T10:02:16.603819,14,47.15,1
46061997,2024-02-01T16:35:45.229129,24,42.50,3
46073310,2024-02-02T17:06:31.956597,5,25.32,1
46085488,2024-02-01T07:53:53.240580,16,47.79,2
46115445,2024-02-10T17:34:13.145123,26,84.03,4
46117435,2024-02-06T11:37:16.486748,3,7.55,1
46119139,2024-02-04T22:28:24.536342,10,33.02,2
46128228,2024-02-01T21:49:27.755387,3,10.54,2
46132654,2024-02-10T05:30:31.282447,29,97.38,5
46137745,2024-02-09T22:54:50.933932,23,36.62,4
46144134,2024-02-02T09:38:44.405673,22,81.21,5
46146041,2024-02-03T11:31:24.943219,13,24.31,2
46154061,2024-02-06T16:11:31.147051,9,79.07,5
46168106,2024-02-09T23:05:46.367371,25,68.28,5
46183162,2024-02-02T01:44:14.021125,26,30.88,4
46183384,2024-02-01T04:32:33.765169,28,15.52,2
46187102,2024-02-09T21:16:03.934564,8,41.90,1
46191523,2024-02-01T09:53:29.590150,23,57.95,3
46193624,2024-02-02T14:58:10.501613,23,28.29,1
46194196,2024-02-02T17:25:39.939293,11,41.38,2
46201565,2024-02-01T14:51:01.096782,19,21.65,3
46210826,2024-02-06T11:02:07.584571,1,43.48,3
46235049,2024-02-09T17:20:59.519079,11,61.64,3
46250658,2024-02-04T00:08:46.320789,2,45.13,2
46251120,2024-02-08T23:06:05.013962,23,50.28,2
46251737,2024-02-08T12:35:54.578302,20,46.42,5
46258312,2024-02-04T19:03:21.558282,8,41.98,2
46274326,2024-02-04T14:06:26.836488,13,59.47,3
46274867,2024-02-01T19:28:11.347999,26,28.90,1
46275701,2024-02-10T04:13:22.351974,13,23.07,2
46293917,2024-02-01T22:33:41.058053,4,71.48,3
46312552,2024-02-08T07:11:07.097526,15,41.57,2
46315483,2024-02-02T17:38:22.702909,17,104.07,5
46327694,2024-02-09T15:55:05.126966,10,5.51,2
46328154,2024-02-10T10:46:05.327562,5,31.77,4
46347274,2024-02-09T06:50:14.434946,1,74.46,4
46358344,2024-02-06T11:55:03.759676,9,104.02,4
46364102,2024-02-02T19:13:57.328552,14,56.72,4
46366194,2024-02-04T18:40:49.980752,22,80.33,4
46379437,2024-02-02T02:10:09.770125,19,83.91,5
46411406,2024-02-06T19:59:04.352817,24,63.67,5
46434126,2024-02-02T17:38:58.270998,12,38.73,2
46439681,2024-02-02T18:14:09.904140,29,37.64,2
46440765,2024-02-03T20:15:56.937164,23,27.04,3
46446972,2024-02-10T01:40:00.468342,3,75.39,4
46453494,2024-02-09T11:36:17.807751,29,63.07,2
46455993,2024-02-01T16:46:48.188774,17,118.62,5
46458212,2024-02-06T15:50:10.130621,29,69.24,5
46461718,2024-02-02T01:30:51.246246,28,18.74,1
46493025,2024-02-09T01:43:01.958513,12,62.87,4
46504146,2024-02-04T12:21:35.278241,1,54.08,3
46509807,2024-02-08T11:27:33.093436,21,36.28,2
46523901,2024-02-08T15:43:21.458984,30,7.91,2
46529627,2024-02-03T09:59:23.861487,28,34.72,2
46538248,2024-02-04T13:44:17.493675,9,46.72,3
46541282,2024-02-03T02:57:50.928467,7,34.62,2
46566014,2024-02-06T23:55:21.620635,3,48.17,3
46586633,2024-02-02T13:17:59.219708,9,9.27,1
46608523,2024-02-08T06:18:28.840264,7,78.62,3
46624786,2024-02-08T06:05:39.017032,11,39.09,3
46628632,2024-02-08T11:48:36.917909,22,40.54,4
46629918,2024-02-02T21:48:28.399654,21,15.92,1
46631211,2024-02-09T19:53:45.256602,22,23.47,2
46634367,2024-02-09T06:30:20.079333,25,103.51,4
46646107,2024-02-10T15:45:34.143488,9,23.16,2
46647042,2024-02-10T11:01:12.790056,25,51.82,4
46655167,2024-02-10T18:07:42.677023,29,20.16,2
46670681,2024-02-06T07:33:04.890103,10,43.22,3
46681531,2024-02-06T16:33:15.866978,5,61.70,3
46706626,2024-02-01T18:14:41.261180,11,109.37,5
46707471,2024-02-01T02:24:42.160732,6,82.06,4
46711082,2024-02-01T04:19:17.348829,17,20.06,3
46721233,2024-02-02T10:34:55.696156,19,19.50,2
46732932,2024-02-08T21:28:39.368591,30,36.75,2
46747063,2024-02-02T04:22:06.102299,14,14.59,2
46763162,2024-02-05T18:50:48.755052,1,20.27,2
46766476,2024-02-04T17:36:16.729528,22,39.76,5
46781897,2024-02-08T18:09:38.163053,6,76.52,4
46783561,2024-02-08T19:35:54.617847,27,82.95,5
46787097,2024-02-10T07:14:27.275047,4,33.55,3
46796434,2024-02-04T04:24:33.630666,14,37.92,3
46797765,2024-02-08T13:24:19.389564,10,47.01,2
46798273,2024-02-06T05:26:03.007356,4,58.53,3
46799324,2024-02-01T20:56:28.616545,25,7.25,2
46807811,2024-02-03T19:35:21.470181,20,1.98,1
46837606,2024-02-09T21:29:23.893500,25,59.73,5
46844307,2024-02-04T09:42:29.875439,4,22.26,1
46868771,2024-02-06T10:53:32.804386,7,55.07,4
46878581,2024-02-05T09:36:50.237934,13,7.54,1
46892922,2024-02-06T19:16:41.483399,26,46.36,2
46919293,2024-02-08T08:11:55.101738,19,16.95,1
46925684,2024-02-01T20:38:23.312762,18,33.26,2
46927686,2024-02-08T15:51:55.444151,28,51.41,2
46932526,2024-02-06T08:25:24.072577,25,4.50,1
46953711,2024-02-01T03:12:14.977591,12,50.71,2
46955186,2024-02-06T16:56:30.465279,4,27.77,2
47000550,2024-02-09T13:52:50.850326,22,19.68,1
47022903,2024-02-01T01:53:18.124336,13,31.57,3
47027450,2024-02-06T16:50:26.069709,29,51.17,3
47038714,2024-02-03T05:10:17.218292,2,38.69,3
47040287,2024-02-10T18:37:05.054287,26,10.97,2
47046091,2024-02-10T08:59:07.991990,17,6.18,1
47052181,2024-02-04T06:25:15.726172,23,103.43,4
47053299,2024-02-02T02:41:25.061036,23,69.45,2
47056198,2024-02-02T05:45:28.910855,20,30.81,2
47069937,2024-02-06T04:04:50.637789,14,81.89,4
47074951,2024-02-01T19:21:18.113119,26,77.75,5
47085753,2024-02-09T09:24:16.444217,23,6.51,1
47087751,2024-02-10T18:08:40.731732,13,19.26,3
47130862,2024-02-06T20:16:59.709707,20,25.68,1
47132663,2024-02-01T23:30:31.928935,11,76.64,4
47135112,2024-02-10T20:33:12.078333,10,63.77,3
47135495,2024-02-05T11:09:19.846132,12,48.98,3
47138654,2024-02-06T11:44:31.869652,7,66.78,5
47154505,2024-02-05T07:55:26.641912,13,103.62,5
47161102,2024-02-01T02:56:11.640353,25,8.84,2
47174890,2024-02-02T08:46:38.115883,25,116.64,5
47184004,2024-02-10T05:29:58.457652,2,62.49,2
47187178,2024-02-01T04:41:26.500100,4,45.24,2
47189835,2024-02-02T00:44:00.944592,19,31.65,1
47197224,2024-02-05T11:09:25.585157,23,32.40,2
47217904,2024-02-10T11:21:49.215310,2,0.00,1
47219123,2024-02-10T23:28:24.607723,6,44.19,4
47243839,2024-02-08T05:19:18.389792,28,83.28,4
47245622,2024-02-09T08:31:09.989496,16,37.70,1
47246889,2024-02-01T11:21:53.162354,1,27.44,2
47251101,2024-02-03T12:28:13.279249,15,25.40,2
47254447,2024-02-02T16:07:09.567247,29,69.28,3
47257376,2024-02-04T05:14:48.853770,20,8.56,1
47258208,2024-02-05T12:42:12.166960,2,133.88,4
47267430,2024-02-06T12:13:52.111834,24,12.27,1
47270893,2024-02-01T00:06:49.492626,30,40.69,4
47275151,2024-02-01T17:54:01.337651,30,69.93,4
47278644,2024-02-04T23:21:38.909845,26,25.55,2
47290675,2024-02-08T14:23:58.135989,6,88.88,5
47298561,2024-02-04T19:29:57.480029,29,31.18,2
47299572,2024-02-08T06:16:04.642331,26,4.28,1
47328647,2024-02-06T11:04:18.283886,1,26.48,4
47338541,2024-02-09T13:15:52.959450,16,47.37,4
47338592,2024-02-01T05:53:08.610569,24,100.55,5
47345922,2024-02-01T04:56:15.582360,8,52.01,3
47350066,2024-02-04T14:13:22.692159,3,73.92,5
47354131,2024-02-06T21:38:00.582274,5,17.12,1
47360491,2024-02-06T20:32:08.975464,1,45.94,4
47380033,2024-02-02T00:39:43.088033,27,6.56,1
47381960,2024-02-01T04:05:55.676228,8,19.97,2
47412581,2024-02-06T12:35:29.504699,1,64.20,4
47420117,2024-02-09T04:27:49.630031,17,15.88,1
47438179,2024-02-01T13:50:13.903324,30,80.13,3
47471468,2024-02-02T09:56:43.851897,11,62.02,5
47475373,2024-02-09T23:24:44.727960,29,60.29,4
47478852,2024-02-02T01:59:30.295304,25,74.68,4
47480609,2024-02-10T05:31:21.352973,23,32.80,1
47508976,2024-02-08T06:19:47.726129,6,35.80,2
47527588,2024-02-02T22:08:56.587659,12,55.18,5
47555097,2024-02-10T08:25:02.885053,7,6.29,1
47565644,2024-02-06T08:13:00.439666,2,6.51,1
47571824,2024-02-05T00:12:14.716807,17,22.78,3
47577814,2024-02-02T10:47:11.746358,7,35.03,3
47586793,2024-02-02T21:16:57.863175,13,20.18,2
47594785,2024-02-01T06:37:21.070001,10,1.53,1
47609479,2024-02-09T20:52:41.617297,29,78.01,4
47611888,2024-02-10T17:03:58.018124,23,90.00,5
47654403,2024-02-01T11:39:24.629984,17,60.74,3
47685906,2024-02-02T05:30:01.583875,5,6.12,1
47696074,2024-02-06T14:52:40.598410,1,68.44,4
47703239,2024-02-08T20:30:15.935377,23,77.02,5
47717487,2024-02-04T05:42:43.705779,1,65.33,4
47723380,2024-02-06T17:47:52.361794,21,70.43,5
47729234,2024-02-10T08:15:25.008806,26,23.45,1
47730337,2024-02-01T23:40:17.678635,13,22.74,2
47742550,2024-02-06T21:53:50.530010,26,110.45,5
47752360,2024-02-10T16:28:18.200366,22,59.23,3
47755663,2024-02-05T13:56:21.956929,20,20.24,3
47755679,2024-02-09T01:20:52.087744,21,61.42,4
47774196,2024-02-04T00:13:24.731951,23,6.33,1
47777364,2024-02-02T13:53:15.504260,15,14.60,2
47802246,2024-02-06T17:50:22.591196,19,15.72,2
47812968,2024-02-05T09:20:11.040600,11,35.05,2
47815459,2024-02-02T02:57:13.445648,6,34.24,1
47838816,2024-02-06T22:43:07.406884,5,4.09,1
47841881,2024-02-08T03:40:23.892777,30,33.48,3
47846950,2024-02-06T11:42:10.533364,18,53.19,3
47859451,2024-02-08T20:04:30.554526,10,78.18,4
47868180,2024-02-09T23:52:13.874779,11,15.35,2
47895218,2024-02-08T07:05:34.076581,26,27.48,1
47895314,2024-02-09T12:35:31.986478,21,37.05,1
47899181,2024-02-06T01:45:27.345781,30,37.50,3
47900184,2024-02-02T00:08:33.468655,1,106.37,4
47907606,2024-02-03T14:24:54.275962,29,73.07,5
47917487,2024-02-08T18:02:11.118245,7,3.06,1
47944842,2024-02-08T02:43:33.003090,1,62.71,4
47948013,2024-02-02T22:29:10.067084,24,138.16,5
47978626,2024-02-04T19:30:37.317743,8,54.95,4
47980810,2024-02-02T14:51:58.998319,8,61.55,3
48024353,2024-02-05T06:06:31.193408,14,68.90,4
48036988,2024-02-02T23:15:33.667693,6,121.35,5
48051883,2024-02-08T08:51:57.901247,1,38.84,2
48083748,2024-02-10T14:12:16.915853,29,72.03,4
48089116,2024-02-08T05:57:14.254760,17,77.92,4
48098872,2024-02-09T03:59:58.277966,2,39.98,3
48104857,2024-02-10T23:54:46.572052,21,77.45,2
48110425,2024-02-02T05:13:14.023671,29,21.05,1
48114660,2024-02-10T20:52:42.865318,9,80.87,5
48118344,2024-02-01T02:43:56.688300,10,55.87,3
48119802,2024-02-02T07:56:22.749881,14,5.65,1
48129457,2024-02-05T09:09:23.723991,24,32.80,1
48132532,2024-02-01T20:31:31.448243,2,106.05,4
48135461,2024-02-02T00:54:03.929398,19,5.94,1
48153295,2024-02-04T05:34:17.237005,16,91.92,5
48154767,2024-02-02T13:41:03.868531,17,50.05,3
48164023,2024-02-01T18:54:49.568923,27,76.25,5
48169501,2024-02-01T18:16:54.107256,10,39.99,3
48172597,2024-02-06T10:00:54.146312,28,97.07,4
48173840,2024-02-10T11:29:47.078369,16,60.99,2
48181704,2024-02-09T06:49:06.331327,6,2.04,1
48198311,2024-02-09T17:42:57.907037,13,44.32,2
48223359,2024-02-04T11:47:48.199625,19,55.76,5
48235087,2024-02-01T01:39:54.201767,27,28.56,2
48242503,2024-02-01T04:36:12.142751,4,40.58,2
48242558,2024-02-01T04:56:49.640478,25,33.60,2
48246861,2024-02-08T19:10:51.465465,14,15.92,1
48247303,2024-02-10T22:45:51.431281,11,24.35,1
48247608,2024-02-09T15:50:04.908823,18,52.46,2
48254333,2024-02-04T01:46:57.703755,22,39.95,4
48255076,2024-02-05T13:40:54.901376,17,83.89,5
48258061,2024-02-02T19:42:28.626290,17,46.85,1
48260588,2024-02-01T10:17:56.506408,11,8.38,1
48271111,2024-02-09T08:27:36.925621,8,37.10,1
48281125,2024-02-08T02:32:25.629580,22,33.79,2
48300589,2024-02-09T02:23:02.298180,2,17.42,2
48306263,2024-02-08T09:41:17.501619,30,107.33,4
48318214,2024-02-06T05:50:01.092495,14,100.16,4
48320251,2024-02-10T22:33:43.175169,9,56.69,4
48323521,2024-02-01T08:07:50.534272,2,100.95,5
48326295,2024-02-06T21:00:25.093966,13,60.00,3
48328823,2024-02-02T01:01:49.755762,15,24.42,2
48329350,2024-02-09T08:53:06.399117,4,51.70,5
48333057,2024-02-01T08:55:54.699157,18,61.43,3
48344213,2024-02-04T10:35:49.292476,13,12.66,1
48347231,2024-02-09T21:56:52.739905,30,8.25,2
48348702,2024-02-10T03:08:13.480351,11,59.08,4
48361585,2024-02-02T00:52:30.461367,11,56.04,4
48373170,2024-02-04T17:24:26.750587,16,60.53,3
48375558,2024-02-02T07:19:08.629189,1,90.55,2
48390215,2024-02-01T22:21:32.648623,28,90.67,4
48397219,2024-02-09T19:06:35.606866,25,59.17,4
48406416,2024-02-10T13:58:34.890192,23,0.00,1
48424519,2024-02-09T14:00:34.547905,10,2.55,1
48429246,2024-02-10T14:19:25.768812,23,61.54,5
48429740,2024-02-06T01:48:27.294355,16,46.51,5
48431889,2024-02-08T12:11:48.289994,20,58.94,5
48433045,2024-02-08T09:37:21.557604,16,72.56,3
48446226,2024-02-02T11:48:05.465791,14,67.33,5
48448361,2024-02-10T18:15:34.144480,28,30.52,3
48450417,2024-02-02T16:53:59.998183,25,23.52,2
48468608,2024-02-09T20:44:15.406870,29,73.85,3
48491394,2024-02-06T14:52:01.751171,23,32.78,3
48500930,2024-02-09T19:24:46.619827,22,8.93,2
48506035,2024-02-06T19:02:32.170616,26,47.31,2
48523595,2024-02-01T12:17:27.036705,29,27.45,3
48527512,2024-02-01T04:34:40.682662,26,60.78,3
48528245,2024-02-05T14:23:01.123005,29,26.24,1
48545121,2024-02-09T00:39:16.778609,2,46.60,2
48583349,2024-02-09T12:54:57.601171,5,89.23,5
48588918,2024-02-03T08:10:31.030734,28,1.54,1
48592932,2024-02-05T13:06:30.440423,28,34.87,2
48604186,2024-02-06T20:23:16.593150,3,4.48,2
48609713,2024-02-06T05:32:13.895255,11,19.90,1
48619694,2024-02-09T07:59:44.763948,3,7.26,1
48627798,2024-02-01T04:20:25.939633,21,45.57,3
48635262,2024-02-02T00:14:14.046281,11,13.49,3
48644768,2024-02-01T04:01:02.783594,28,1.53,1
48647870,2024-02-01T09:05:21.069044,25,73.45,4
48674900,2024-02-05T00:01:15.431286,17,52.85,3
48679885,2024-02-02T07:19:45.464860,22,5.94,1
48711415,2024-02-01T10:29:55.372530,18,85.86,5
48712652,2024-02-09T19:19:30.607759,29,90.61,4
48714134,2024-02-01T18:08:10.371484,30,26.22,1
48734618,2024-02-02T20:55:27.407593,2,99.43,4
48743225,2024-02-10T07:51:39.907753,9,103.62,5
48752716,2024-02-07T15:19:14.026942,13,8.28,2
48781928,2024-02-09T17:37:53.017662,5,10.89,1
48783130,2024-02-06T16:31:41.207452,25,25.57,2
48796867,2024-02-04T03:37:14.578571,15,29.15,5
48800069,2024-02-06T19:50:20.134212,12,24.66,2
48811292,2024-02-02T06:20:13.183907,3,66.42,5
48834261,2024-02-06T14:25:49.774802,23,35.43,3
48842337,2024-02-06T18:05:55.000548,25,19.89,2
48866481,2024-02-01T05:11:57.307967,6,12.27,1
48866924,2024-02-10T17:11:11.704467,24,38.72,2
48867843,2024-02-09T05:23:40.440868,20,47.18,3
48900872,2024-02-03T07:49:23.083742,2,48.45,4
48904978,2024-02-01T15:57:19.455517,23,29.68,1
48913565,2024-02-10T04:07:06.455711,9,25.32,3
48924061,2024-02-06T08:15:30.291401,20,48.10,2
48936797,2024-02-08T11:51:04.229350,16,20.79,3
48952052,2024-02-09T06:05:07.585765,21,32.18,3
48971249,2024-02-05T10:57:21.395776,15,30.73,3
48985104,2024-02-02T06:18:25.095038,30,65.85,4
48987570,2024-02-02T01:12:42.117265,18,40.05,4
49014938,2024-02-06T21:38:10.029507,7,59.06,2
49033919,2024-02-10T04:40:48.418678,13,43.64,3
49036336,2024-02-06T11:12:52.688735,3,22.26,1
49037414,2024-02-09T17:21:33.562758,17,129.54,5
49037767,2024-02-09T04:34:43.146050,10,57.66,3
49043624,2024-02-02T11:51:57.083570,11,51.67,4
49043805,2024-02-05T08:03:37.649033,2,63.27,5
49062555,2024-02-01T01:13:48.974825,6,47.15,1
49066787,2024-02-09T10:43:46.109938,6,108.03,5
49103728,2024-02-04T21:52:36.117410,1,99.28,4
49108323,2024-02-06T06:22:35.234725,9,19.20,2
49116735,2024-02-08T23:47:52.038460,11,9.16,1
49118057,2024-02-08T07:25:55.914336,9,16.07,3
49139196,2024-02-10T19:01:31.277499,4,5.65,1
49141225,2024-02-10T10:08:50.859115,24,44.34,5
49158357,2024-02-08T04:15:12.360638,30,40.79,3
49181174,2024-02-03T07:28:30.985182,6,21.40,1
49187693,2024-02-08T17:33:43.999710,23,22.94,2
49209849,2024-02-01T21:09:19.646370,19,56.07,3
49215335,2024-02-08T00:09:55.113790,12,1.79,1
49219893,2024-02-06T19:36:03.560013,26,50.05,3
49227383,2024-02-05T07:52:14.700091,8,13.02,1
49233660,2024-02-01T11:15:11.969765,5,6.67,2
49240864,2024-02-02T23:59:41.622355,29,12.78,2
49255253,2024-02-02T14:33:23.641423,3,50.17,5
49266905,2024-02-06T08:07:58.139974,17,109.13,4
49270353,2024-02-01T13:04:47.000243,25,7.70,1
49270612,2024-02-04T10:01:07.227426,11,70.59,5
49271091,2024-02-02T17:17:21.837408,21,51.28,2
49271322,2024-02-08T00:02:43.380296,14,19.48,1
49281551,2024-02-01T11:11:39.687343,24,108.87,3
49314313,2024-02-02T18:08:20.780905,13,83.60,4
49315010,2024-02-01T05:04:00.801434,19,39.80,1
49318959,2024-02-08T02:34:35.059254,22,4.21,1
49320345,2024-02-06T11:55:10.341231,18,68.74,4
49341593,2024-02-02T15:10:20.901577,7,62.42,4
49342132,2024-02-05T13:33:33.025607,5,30.16,1
49345395,2024-02-10T12:54:04.908333,30,72.98,3
49354428,2024-02-06T08:51:21.185899,13,2.25,1
49356329,2024-02-06T23:00:33.083214,14,88.78,4
49359210,2024-02-06T00:02:58.968364,20,33.52,1
49361439,2024-02-04T20:13:16.547124,17,52.46,2
49367833,2024-02-03T20:30:44.287469,1,18.87,1
49375065,2024-02-06T05:38:19.535596,26,15.73,2
49379707,2024-02-08T20:45:05.383181,16,50.85,2
49383674,2024-02-10T22:52:47.322006,12,17.48,1
49395635,2024-02-03T05:25:18.278174,10,26.78,2
49398120,2024-02-02T00:06:12.102818,27,93.52,4
49405261,2024-02-01T14:06:24.742862,21,58.21,3
49420979,2024-02-02T23:20:06.263313,5,1.79,1
49425772,2024-02-01T23:12:55.337624,3,54.79,2
49427098,2024-02-03T05:05:03.186648,11,36.62,3
49431618,2024-02-01T09:59:02.676322,30,13.91,2
49440453,2024-02-01T04:03:14.243626,22,10.89,3
49443504,2024-02-06T15:20:06.919422,7,47.01,4
49448420,2024-02-01T13:28:06.655782,29,25.26,2
49466951,2024-02-04T08:05:56.944082,14,45.19,4
49477673,2024-02-09T16:22:15.073138,30,46.39,5
49482425,2024-02-10T10:24:14.426679,22,77.15,4
49490844,2024-02-01T10:55:00.067200,7,39.54,2
49512103,2024-02-06T01:14:34.905870,26,135.59,5
49518638,2024-02-05T22:42:56.762360,15,38.91,3
49518711,2024-02-03T11:21:37.315910,5,38.42,3
49547445,2024-02-02T05:53:11.551596,5,16.32,2
49553833,2024-02-10T22:09:25.642191,9,45.02,2
49561442,2024-02-08T12:55:09.884208,7,55.63,3
49561464,2024-02-04T15:49:28.681408,24,103.70,5
49565148,2024-02-08T00:26:57.384810,19,33.11,3
49571525,2024-02-08T23:34:49.540048,20,61.59,4
49574639,2024-02-02T05:49:15.091606,24,32.81,3
49578746,2024-02-08T23:14:48.319016,15,55.30,3
49581548,2024-02-04T04:48:39.374992,1,39.41,4
49582669,2024-02-06T15:34:19.646605,27,67.17,3
49592552,2024-02-08T14:00:56.299920,9,117.04,4
